id,text,len tweet,likes,rt,position
1271192987783974913,"La presidenta del Sistema Nacional Anticorrupción, @CruzLesbrosR señaló que buscará a @lopezobrador_ para dialogar… https://t.co/2zpUOhli4U",139,13,4,0
1271185440150704128,"El presidente @lopezobrador_  y el gobernador mexiquense, @alfredodelmazo revisaron el plan de interconexión entre… https://t.co/rkzKtk3ZRE",139,13,6,0
1271163177842216962,"#VideosLaJornada @lopezobrador_ dijo que “si es para ahorrar”, está de acuerdo con la iniciativa que propuso… https://t.co/ktuawkU0CL",133,22,7,0
1271154300211863552,"#Astillero, columna de @julioastillero.

AMLO: definir los campos | El estratega electoral necesita confirmar la di… https://t.co/FstGagnvdD",140,10,2,0
1271123261242425346,#LaMañanera @lopezobrador_ dijo que hay buenas relaciones con #EU para coordinar lo que sucederá en esta zona. Subr… https://t.co/clVd1pc0ud,140,13,6,0
1271100956676165638,"#LaJornadaOpina Organismos autónomos en la #4T | Existe una necesidad de cuestionarlos, no sólo porque son ajenos a… https://t.co/982VS7QuTv",140,8,10,0
1271097146830446594,"#LaMañanera Se crearon, dijo @lopezobrador_,  muchos organismos “innecesarios y casi todos muy costosos”. 
""Ojalá q… https://t.co/6IA7Pq1c6R",140,42,5,0
1271093528777691136,"#LaMañanera ""Hay que buscar el diálogo con apego a la legalidad y a lo que es justo"", dijo @lopezobrador_. 
Informó… https://t.co/uKHm4b6Fb2",140,54,22,0
1270792855309692928,"#Dinero de @galvanochoa | El ""compló"" https://t.co/j96K1unZS5

""López Obrador ya les dijo que si le revocan el mand… https://t.co/MVaKPCjz1x",140,24,8,0
1270782783569506305,La policía italiana recuperó la obra robada en 2019 del artista #Banksy en homenaje a las víctimas del atentado yih… https://t.co/daAZICZh4T,140,31,7,0
1270781132506902529,#VideosLaJornada @lopezobrador_ aseguró que “estamos tocando fondo con la crisis económica”. Dijo que hay más recau… https://t.co/F5JlgLyP8O,140,20,7,0
1270741401890967552,"Aun cuando había señalado que realizaría giras cada dos semanas, @lopezobrador_ aún valora si efectuará un nuevo re… https://t.co/skSZRkuniL",140,24,7,0
1270740808271101954,#VideosLaJornada @lopezobrador_ recordó la represión del 10 de junio de 1971 en la #CDMX “para que no olvidemos y n… https://t.co/szbdYxfp1k,140,47,22,0
1270734968591974402,".@lopezobrador_ pidió ""respetuosamente"" al embajador de #Canadá en #México, @GClark_CA colaborar para que las compa… https://t.co/mpwAWQakEP",140,98,49,0
