id,text,len tweet,likes,rt,position
1271449678458966017,#Opinión Lo que le sucede a la ex jefa de @lopezobrador_ es lo mismo que le ocurre a millones de mexicanos. Presa d… https://t.co/54Eu8SIZHm,140,44,26,0
1271438800913391621,"#ÚLTIMAHORA Vamos en descenso en casos de COVID-19; no habrá rebrote: AMLO.
",123,49,12,0
1271421517662949378,RT @ElFinancieroTv: .@lopezobrador_ comunicó en conferencia matutina que llevará a cabo una segunda gira por el país a partir del próximo l…,140,0,6,0
1271420264832733189,"#ÚLTIMAHORA De Xalapa a Cuernavaca: así será la nueva gira de AMLO.
",115,7,2,0
1271215638577635329,"#Opinión @lopezobrador_ no disminuirá la pobreza, ni afectará las causas de ésta, que él atribuye a la corrupción,… https://t.co/XnQZlyJDk6",139,25,8,0
1271200536289701889,"#Opinión La corrupción y la contratación de deuda pública han aumentado más en el gobierno de @lopezobrador_, en re… https://t.co/gasj108kJU",140,398,276,0
1271170337242099713,#Opinión El discurso de @lopezobrador_ es propaganda ideológica para justificar malas decisiones que nunca reconoce… https://t.co/gvLUM9D4Cg,140,66,22,0
1271129452332843012,"Soy fan de AMLO y Peña Nieto, son grandes personajes aunque no concuerde con sus posturas y es necesario que las pa… https://t.co/vSJhSRn16f",140,9,3,0
1271122780118044672,Las guerras en redes sociales y los propios ataques a López Obrador forman parte de la polarización en el debate pú… https://t.co/BLJeTQHmbN,140,32,7,0
1271117489942872066,"#Opinión Ahora que @lopezobrador_ arrincona a las voces de crítica y de análisis, a las opciones políticas, a las e… https://t.co/UAzjzpEzfg",140,27,17,0
1271094846011342850,"#Opinión Es legal, democrático y sano para el país que los opositores a la 4T se organicen y participen en el proce… https://t.co/q9cZI5pgc2",140,43,19,0
